N,P,K,temperature,humidity,ph,rainfall,PlantGrown,ReleaseRate,PolymerCombinations 
9,48,20,29.66461594,84.28187572,6.377568542,56.09542002,Grapes,0.003, '6.00mL AA+ NR/PVA(9:1)'
37,49,25,29.9145443,85.85384444,6.415459592,41.39081525,Masoor,0.1, '6.00mL AA+ NR/PVA(6:4)'
36,38,15,28.36363858,87.59810657,6.320662012,57.99524359,Carrots,7, '6.00mL AA+ NR/PVA(2:8)'
40,58,15,29.46416042,87.60890009,6.978400282,43.15411472,Cabbage,0.001, '6.00mL AA+ NR/PVA(9:1)'
30,44,16,29.73013036,82.89166381,6.442335593,50.91511275,Spinach,8, '6.00mL AA+ NR/PVA(2:8)'
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,Arhar,0.09, 'F4'
9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,Strawberries,0.06, '6.00mL AA+ NR/PVA(8:2)'
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,Potato,8, 'F2'
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,Tomato,0.009, '6.00mL AA+ NR/PVA(9:1)'
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,Soybean,0.4, '6.00mL AA+ NR/PVA(6:4)'
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,Banana,0.003, '6.00mL AA+ NR/PVA(9:1)'
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,Grapes,0.07, 'F4'
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,sunflower,0.09, '6.00mL AA+ NR/PVA(8:2)'
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,Apple,0.03, 'F4'
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,Groundnut,0.009, '6.00mL AA+ NR/PVA(9:1)'
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,Tobacco,0.04, '6.00mL AA+ NR/PVA(8:2)'
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,Tomato,5, '6.00mL AA+ NR/PVA(2:8)'
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,Potato,0.08, '6.00mL AA+ NR/PVA(8:2)'
5,45,21,28.36291385,88.00989267,6.487124217,43.05130077,Sugarcane,0.5, '6.00mL AA+ NR/PVA(6:4)'
22,37,20,27.62749466,86.49366929,6.605733068,39.26137642,Moong,0.2, '6.00mL AA+ NR/PVA(6:4)'
40,51,17,28.66086349,86.12194568,6.860602782,50.01534317,Jute,0.002, '6.00mL AA+ NR/PVA(9:1)'
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,Pumpkins,0.08, '6.00mL AA+ NR/PVA(8:2)'
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,Oranges,0.6, '6.00mL AA+ NR/PVA(6:4)'
38,36,21,28.02952623,84.8845732,6.556372966,36.12042927,Lettuce,0.06, '6.00mL AA+ NR/PVA(8:2)'
6,37,17,28.08657178,80.35005927,6.760694228,38.14476781,Broccoli,0.3, '6.00mL AA+ NR/PVA(6:4)'
6,47,18,29.16174608,80.28038146,6.715276663,40.16545979,Tobacco,0.01, '6.00mL AA+ NR/PVA(8:2)'
24,44,17,29.8596912,80.03499648,6.666380512,50.66487502,Soybean,0.001, '6.00mL AA+ NR/PVA(9:1)'
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,Castor,0.3, '6.00mL AA+ NR/PVA(6:4)'
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,Broccoli,0.005, '6.00mL AA+ NR/PVA(9:1)'
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,Broccoli,1, 'F2'
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,Banana,1, '6.00mL AA+ NR/PVA(2:8)'
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,Sugarcane,0.9, '6.00mL AA+ NR/PVA(6:4)'
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,Apple,0.4, 'F3'
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,Lettuce,0.007, '6.00mL AA+ NR/PVA(9:1)'
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,Coffee,7, '6.00mL AA+ NR/PVA(2:8)'
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,Apple,6, '6.00mL AA+ NR/PVA(2:8)'
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,Lobia,0.6, '6.00mL AA+ NR/PVA(6:4)'
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,Broccoli,0.002, '6.00mL AA+ NR/PVA(9:1)'
10,37,22,28.7275267,89.12760359,7.069747814,58.52974279,Melons,0.006, 'F5'
4,44,19,27.95639663,83.52706038,6.921993878,43.25726752,Linseed,0.7, '6.00mL AA+ NR/PVA(6:4)'
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,Grapes,0.06, '6.00mL AA+ NR/PVA(8:2)'
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,Cauliflower,0.2, '6.00mL AA+ NR/PVA(6:4)'
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,Rice,0.08, '6.00mL AA+ NR/PVA(8:2)'
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,Pears,0.003, '6.00mL AA+ NR/PVA(9:1)'
114,27,48,27.82054812,93.03555162,6.528404378,26.32405487,Moong,0.01, '6.00mL AA+ NR/PVA(8:2)'
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,Moong,5, '6.00mL AA+ NR/PVA(2:8)'
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,Castor,0.04, '6.00mL AA+ NR/PVA(8:2)'
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,Apple,0.08, '6.00mL AA+ NR/PVA(8:2)'
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,mustard,0.03, '6.00mL AA+ NR/PVA(8:2)'
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,Coffee,0.001, '6.00mL AA+ NR/PVA(9:1)'
114,30,51,29.24908541,90.06998135,6.069171847,25.93496537,Melons,6, '6.00mL AA+ NR/PVA(2:8)'
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,sunflower,0.009, '6.00mL AA+ NR/PVA(9:1)'
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,Cabbage,0.002, '6.00mL AA+ NR/PVA(9:1)'
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,Onion,3, '6.00mL AA+ NR/PVA(2:8)'
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,Castor,0.007, '6.00mL AA+ NR/PVA(9:1)'
83,7,45,29.08417927,90.73891887,6.704104127,25.33014238,Masoor,0.05, '6.00mL AA+ NR/PVA(8:2)'
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,Broccoli,6, '6.00mL AA+ NR/PVA(2:8)'
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,Urad,0.3, '6.00mL AA+ NR/PVA(6:4)'
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,Pumpkins,0.001, '6.00mL AA+ NR/PVA(9:1)'
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,Apple,0.08, '6.00mL AA+ NR/PVA(8:2)'
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,Lobia,0.05, '6.00mL AA+ NR/PVA(8:2)'
82,18,48,29.09588297,94.16748386,6.159050816,26.70581328,Chana,0.02, '6.00mL AA+ NR/PVA(8:2)'
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,mustard,0.07, '6.00mL AA+ NR/PVA(8:2)'
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,Groundnut,0.04, '6.00mL AA+ NR/PVA(8:2)'
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,Groundnut,0.6, '6.00mL AA+ NR/PVA(6:4)'
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,Pears,3, '6.00mL AA+ NR/PVA(2:8)'
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,Pears,0.7, '6.00mL AA+ NR/PVA(6:4)'
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,Arhar,0.4, '6.00mL AA+ NR/PVA(6:4)'
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,Rice,0.002, '6.00mL AA+ NR/PVA(9:1)'
85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,mustard,0.02, '6.00mL AA+ NR/PVA(8:2)'
104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,Potato,0.02, '6.00mL AA+ NR/PVA(8:2)'
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,mustard,1, '6.00mL AA+ NR/PVA(2:8)'
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,Broccoli,0.02, '6.00mL AA+ NR/PVA(8:2)'
100,17,48,29.72791119,94.29753295,6.367800632,26.52364146,Lettuce,6, '6.00mL AA+ NR/PVA(2:8)'
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,Lettuce,0.006, '6.00mL AA+ NR/PVA(9:1)'
104,25,51,28.96361426,93.88482153,6.469983276,23.56130173,Spinach,0.04, '6.00mL AA+ NR/PVA(8:2)'
107,11,54,28.59052369,91.33617236,6.094016338,29.44008034,Sesame,8, '6.00mL AA+ NR/PVA(2:8)'
98,26,52,27.33897716,90.69759008,6.150090899,28.69113835,Tomato,0.7, '6.00mL AA+ NR/PVA(6:4)'
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,Tobacco,4, '6.00mL AA+ NR/PVA(2:8)'
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,sunflower,3, '6.00mL AA+ NR/PVA(2:8)'
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,Coffee,8, '6.00mL AA+ NR/PVA(2:8)'
